1426072 999   1426072    1    0  1050    375      0   2659    727  236   1
1427058 1000   1427058   15    0   750      0      0     12      3  236   1
1428335 1001   1428335    2    0   800    400      0    257    640  219   0
1429635 1002   1429635    0    0   800    300      0    982    598   4   0
1431137 1003   1431137    0    0   600      0      0   1911   1702  213   2
1432731 1004   1432731    1    0  1200    350      0    319    348  211   2
1434502 1005   1434502    8    5  1900   1700      0    838    932  274   3
1436197 1006   1436197    1    0  1300    350      0    523   1852  268   3
1437101 1007   1437101   15    0   750      0      0      0      3  272   3
1438821 1008   1438821    2    7  1200    650      0   1578   1110  176   3
1440217 1009   1440217   11    0  1050      0      0    168    557  84   0
1441569 1010   1441569    1    0  1300    500      0    197    464  301   1
1443049 1011   1443049    0    0   700    200      0    784    757  14   0
1444425 1012   1444425    0    0   750    250      0    369    910  159   1
1446156 1013   1446156    0    0   950    300      0   1636    819  206   0
1447891 1014   1447891    4   11  1750    275      0   1516    914  480   1
1449608 1015   1449608    0    7  1350    450      0   1844   1491  441   4
1451366 1016   1451366    1    8  1600    925      0    188   1289  144   1
1452360 1017   1452360    0    0   600    200      0    314    603  204   1
1453619 1018   1453619    1    0   650    950      0    148    698  216   1
1455033 1019   1455033    7    0   850      0      0    447    647  49   0
1456830 1020   1456830    0    2  1550    825      0    363   1310  440   5
1458595 1021   1458595    4    1  1350    550      0   3698   1896  490   4
1459603 1022   1459603   15    0   750      0      0     14      3   0   0
1461060 1023   1461060    0    0  1100    100      0   4688    923  213   1
1461946 1024   1461946   14    1   900   1200   1850    494    405  268   1
1463620 1025   1463620    3   11  1700    450      0   2407   1093  240   2
1464840 1026   1464840   15    0   750      0      0      8      3  240   2
1466551 1027   1466551    1   19  2300    825      0   2642   1119  262   3
1468138 1028   1468138    6    9  1800    150      0    362    376  92   1
1469867 1029   1469867    4   10  1900   2600      0    479   1167  267   2
1471030 1030   1471030    7    0  1050     50      0     53    396  371   2
1472698 1031   1472698   12    0  1350    100      0   7222   1425  364   5
1474056 1032   1474056    9    0  1200   1175    100    153    411  542   5
1475884 1033   1475884    5   12  1600    300      0   2828   2362  351   7
1477627 1034   1477627   15    5  1600   3300    150   5977   1576  292   2
1479402 1035   1479402    2    8  1600    850      0    612   1200  313   1
1481104 1036   1481104    3    0  1200    200      0   6583   1304  387   3
1482881 1037   1482881    0    0  1300    100      0   5414   1248  458   8
1484676 1038   1484676    5    1  1300    425      0     72   2403  91   3
1486450 1039   1486450    0    0  1550    750      0    330    989  161   1
1488279 1040   1488279    2    0  1050      0      0   4864    785  357   1
1489917 1041   1489917    0    0   950    325      0    279   1552  362   4
1491690 1042   1491690    4    3  1250    600      0   3326   1015  362   2
1493534 1043   1493534    1    0  1500    425      0   1080    975  591   7
1495285 1044   1495285   10    3  1750    750      0   3241    917  418   2
1496989 1045   1496989    1    0  1200    375      0    433    356  844   5
1498243 1046   1498243    1    0   850    450      0    163    550  276   1
1499332 1047   1499332    0    0   600    700      0     76    658  332   1
1501105 1048   1501105    7   13  1650    275      0    946    875  248   1
1502864 1049   1502864    0    2  1400    875      0    622   1265  519   4
1504646 1050   1504646    1    0  1350    325      0   4282    465  340   4
1506459 1051   1506459    1    0  1150    200      0   3387    678  412   0
1507736 1052   1507736    0    0   850    400      0     40    579  100   0
1509476 1053   1509476    1   21  2050    650      0   1873   1046  308   3
1510921 1054   1510921    0    0   800    350      0     45   1242  73   1
1512724 1055   1512724    4    0  1200    250      0   1333    665  364   2
1514241 1056   1514241    0    0   650    150      0   1885    721  139   0
1515875 1057   1515875    0    0  1000    100      0    296    691  62   0
1517575 1058   1517575    5   10  1900    500      0    353    812  342   3
1519362 1059   1519362    7    7  1700    650      0   1174   1019  378   3
1520841 1060   1520841    4    0   900    250      0   1254    570  544   3
1522497 1061   1522497    1    0  1250    325      0   1504    925  545   2
1524240 1062   1524240    6    2  1450    600      0   1060   1188  417   3
1526039 1063   1526039    0    1  1450   1175      0   1362   1058  396   4
1527836 1064   1527836    4    0  1050    775      0   3591   1155  611   2
1528882 1065   1528882    0    0   650    250      0   1265    606  734   2
1530622 1066   1530622    0    1  1100    425      0    796   1262  224   1
1532401 1067   1532401    1    1  1350    500      0   3110   1053  392   4
1534074 1068   1534074   15    1  1350    150      0   9499   1407  282   5
1535872 1069   1535872    2    8  1450    625      0   1308   2180  300   3
1537674 1070   1537674    2    0  1500    200      0   4772    901  369   2
1539445 1071   1539445    4    3  1650    200      0   5996   1063  163   1
1540777 1072   1540777    0    0   650    200      0    123    676  134   0
1542582 1073   1542582    1    0  1300    150      0   7519   1093  311   1
1544378 1074   1544378    1    0  1300    775      0   2014    643  654   2
1545760 1075   1545760    0    0  1100    600      0    229    496  312   4
1547414 1076   1547414    0    0   700    525      0   1885   1418  63   1
1549162 1077   1549162    3    0  1350   1000      0   1993    646  539   5
1551011 1078   1551011    0    2  1050    800      0   1270   2312  564   6
1552815 1079   1552815    2    0  1000    325      0   3192    985  423   3
1554478 1080   1554478    1    7  1500    475      0    945    603  406   3
1556305 1081   1556305    2    7  1250    350      0    542   2115  192   3
1558063 1082   1558063    5    1  1950    400      0    126    685  300   3
1559884 1083   1559884    3    0  1350    725      0   3507    852  677   4
1561378 1084   1561378    0    0  1050    500      0   1634   1013  150   2
1563203 1085   1563203    7   15  1850    400      0    681   1426  237   2
1564803 1086   1564803    0    1  1150    700      0   2311   1759  190   3
1566536 1087   1566536    0    3  1300   1400      0    578   1127  549   7
1568335 1088   1568335    2    2  1400    775      0   2705   2159  475   3
1569983 1089   1569983    0    2  1350   1175      0   3735   2263  402   3
1571372 1090   1571372    0    0   950    450      0   1792    543  816   5
1573151 1091   1573151    2    0   850     50      0   1996    853   2   0
1574654 1092   1574654    0    0  1000    150      0   1730    614  20   0
1576430 1093   1576430    2    0   900    350      0   2916   1244  356   2
1577871 1094   1577871    0    0   950    350      0    640    613  374   1
1579658 1095   1579658    0    1  1500    475      0   2260   2374  556   6
1581398 1096   1581398    5    0  1100    600      0   2731    721  111   1
1583097 1097   1583097    0    0  1450    650      0    793    545  168   0
1584326 1098   1584326    0    0  1200    550      0    107    437  274   0
1586078 1099   1586078    8   29  2300    200      0   3213   1662  423   3
1587859 1100   1587859    8    2   900    375      0   3832    961  404   2
1589028 1101   1589028   12    0   600      0      0     10    594  404   2
1590787 1102   1590787    0    0   800    100      0   2452    837  286   0
1592509 1103   1592509    5    6  1150    325      0    625   1321  490   3
1593730 1104   1593730    0    0   950    600      0    145    548  80   0
1595328 1105   1595328    2    0  1250    200      0   1907    419  280   2
1597023 1106   1597023    0    0  1000   1450     75   1395    802  216   0
1598802 1107   1598802    0    3  1100    350      0   2121   1855  208   3
1600490 1108   1600490    6    9  1850   1750      0   3407    769  539   5
1602301 1109   1602301    0    0  1600    550      0   2680    568  348   0
1604114 1110   1604114    3    3  1400    650      0   2246    705  498   2
1604735 1111   1604735   18    0  1000   1050    900    320    206  128   0
1606433 1112   1606433    0    0  1300    525      0   1579   2375  231   3
1608151 1113   1608151   11    4  1450    250      0   2085   1733  389   5
1609799 1114   1609799    0    0  1050    575      0   1070    810  824   8
1611581 1115   1611581    1    0  1150    200      0   3136    751  165   0
1613276 1116   1613276    0    0  1100    200      0    880   1664  256   3
1615062 1117   1615062    3   11  1500    700      0   1103   1262  212   1
1616860 1118   1616860    2    3  1300    600      0   1194   1423  622   8
1618607 1119   1618607   12    1  1500    425      0   1343   1557  480   4
1619900 1120   1619900    0    0   700    550      0    720    949  524   5
1621301 1121   1621301    1    0  1100    650      0    713    551  282   2
1623138 1122   1623138    2    0  1550    500      0    222    615  425   1
1624572 1123   1624572    5    0   750      0      0   5052    985  47   1
1625912 1124   1625912    3    0  1100      0      0    466    481  87   0
1627690 1125   1627690    2    2  1400    350      0   3469   2178  254   4
1629185 1126   1629185    0    0  1150     50      0   1388    605  127   1
1630970 1127   1630970    0    0  1500    325      0   4593    953  227   1
1632672 1128   1632672    1    1  1500    275      0   6653   2741  368   4
1634437 1129   1634437    3    5  1250    225      0   3061    942  305   3
1636177 1130   1636177   11    0  1450    275      0   8353   1253  287   3
1637954 1131   1637954    2    1   950    875      0   1645   1085  401   6
1639219 1132   1639219    0    0  1050    700      0    101    461  28   0
1640639 1133   1640639    0    0   850    675      0    676   1268  90   1
1641976 1134   1641976    0    0   950    300      0    120    560  234   2
1643577 1135   1643577    5    1  1250    350      0    637    815  451   4
1645381 1136   1645381    3    0  1400   1125      0   2499    858  552   2
1647012 1137   1647012   13   18  2000    275      0   5452   1155  174   3
1648641 1138   1648641    1    7  1350    800      0    458   1868  322   4
1649888 1139   1649888    1    0   700      0      0   2061    637  347   4
1651150 1140   1651150    1    0   700    300      0   1016    917  193   1
1652633 1141   1652633    0    0   800    525      0   1594    940  306   1
1654411 1142   1654411    2    0  1250    525      0   1738    569  430   0
1656204 1143   1656204    3    1  1400    650      0    669    990  304   2
1657468 1144   1657468    1    0  1050    450      0     68    499  70   0
1659065 1145   1659065    2   13  1850    825      0    385   1047  169   2
1660620 1146   1660620    0    0  1100    300      0   1008    360  441   2
1661929 1147   1661929    0    0  1000    300      0    201    378  305   2
1663726 1148   1663726    5    0  1450    600      0   3019    828  254   2
1665486 1149   1665486    2    1  1050    400      0    559    981  263   1
1667127 1150   1667127    0    0  1250      0      0   5326   1287  173   2
1668769 1151   1668769    0   17  2000    475      0   1350    543  267   3
1670484 1152   1670484    0    1  1600    450      0    595    781  226   1
1671592 1153   1671592   19    0   950   1150    900    647    568  413   4
1673069 1154   1673069    0    0   850    400      0    185   1469  184   2
1674140 1155   1674140    0    0   600    600      0      0    644  211   2
1675672 1156   1675672    0    0  1200    500      0   1638    402  364   2
1676703 1157   1676703    2    0   700    200      0    937    600   6   0
1678488 1158   1678488    4    2  1150    675      0   4077   1320  351   4
1679890 1159   1679890    0    0  1300    650      0   1425    543  291   5
1681557 1160   1681557    0    0  1200     50      0   5237   1023  389   2
1683317 1161   1683317    6    6  1600    600      0    281   1728  451   5
1684981 1162   1684981    0    2  1050    350      0   4332   1372  268   3
1686147 1163   1686147    0    0   650    550      0    246    617   2   0
1687974 1164   1687974    2    3  1100    500      0   1162   2267  614   9
1689301 1165   1689301    3    0   950    600      0    797    689  32   1
1690940 1166   1690940    4   15  1850    800      0    365    895  327   2
1692562 1167   1692562    0    0  1100    450      0    268    951  661   5
1694340 1168   1694340    1    0  1250    350      0   1332    717  453   2
1696186 1169   1696186    0    0  1100    200      0   1529   1499  355   3
1697806 1170   1697806    0    0  1050      0      0   4769   1456  178   2
1699459 1171   1699459    2    0  1100    300      0   3537   1133  78   1
1701148 1172   1701148    6    9  1500    300      0   4591   1100  361   5
1702882 1173   1702882    3    5  1450    500      0    491   1780  272   2
1704716 1174   1704716    0    8  1400    875      0   1935   1421  495   4
1706529 1175   1706529    0    1  1200    575      0   1735   2972  539   7
1707750 1176   1707750    0    0   750    350      0    128    567   0   0
1709420 1177   1709420    1   26  2200    475      0   2506   1014  376   5
1711178 1178   1711178    2    0  1350    600      0   3898    983  515   2
1712932 1179   1712932    0    0  1200    600      0    324    697  389   0
1714746 1180   1714746    0    0   700     50      0   1280   1473  247   3
1716435 1181   1716435    1    0  1450    250      0    373    524  336   2
1718152 1182   1718152    1    4  1400   1975    400   1470    833  405   2
1719466 1183   1719466    0    0   950    450      0   1183    508  61   0
1721003 1184   1721003    0    0  1000      0      0   1748    458  334   1
1722142 1185   1722142    0    0   600    550      0    426    677  127   0
1723842 1186   1723842    1    0  1350    350      0    390   1850  438   4
1725496 1187   1725496    4   11  1400    450      0   2338   1943  155   2
1726895 1188   1726895    0    0  1000    375      0   1282    582  306   0
1728689 1189   1728689    4    9  1650    500      0   2193   1420  456   5
1730120 1190   1730120    0    0   950    450      0    892   1075  105   1
1731746 1191   1731746    6    0  1700    725      0    361    829  221   1
1733499 1192   1733499    1    2  1350    650      0   2981    995  533   3
1735204 1193   1735204    4    4  1450    525      0   2588   1067  200   1
1736738 1194   1736738    0    0   950    425      0   2335    821  479   2
1738383 1195   1738383    0    0  1150    350      0     69    692  184   0
1739673 1196   1739673    0    0   750    500      0     72    611   4   0
1741464 1197   1741464    0    0   900    250      0   4497   1325  289   2
1743163 1198   1743163    6    1   950    425      0   4607   2091  297   4
1744351 1199   1744351    4    0   950    150      0   1628    483  416   4
1745937 1200   1745937    5    0  1050    400      0   5809    669  127   0
1747072 1201   1747072    0    0   650    100      0    604    648  163   0
1748674 1202   1748674    1    0  1350    275      0   1443    790  364   1
1750304 1203   1750304   11   12  1650    350      0   1173    932  154   2
1752038 1204   1752038    2    1  1300   1050      0   2657   1521  561   4
1753859 1205   1753859    2    0  1400    350      0   3048    740  641   6
1755586 1206   1755586    1    8  1250    525      0   2010   1617  332   6
1757061 1207   1757061    1    0   950    350      0   1229    717  248   3
1758307 1208   1758307    0    0  1000    150      0    578    556  156   0
1759410 1209   1759410   15    0   750      0      0      6      4  156   0
1761206 1210   1761206    4    7  1350    450      0   1480   1015  387   2
1763023 1211   1763023    2    0  1050    250      0   4978    729  261   0
1764785 1212   1764785   16    1  1250    800    900   5025   1549  454   4
1766108 1213   1766108    0    0   850    450      0    324    508  139   0
1767826 1214   1767826    1   14  1400    500      0   1098   2559  427   5
1769043 1215   1769043    0    0   600    550      0      2    621  509   5
1770805 1216   1770805    0    1  1600    900      0    510   1430  509   3
1772048 1217   1772048    0    0   700    250      0    210    622   8   0
1773840 1218   1773840    1    2  1700    975      0   4861   1190  298   1
1775263 1219   1775263    0    0  1000    400      0    597   1599  92   3
1777027 1220   1777027    2    0  1150    500      0    259    751  18   0
1777894 1221   1777894   12    2  1000    900   1050     63    406  117   1
1779325 1222   1779325    1    0   700    100      0    887   1549  290   3
1781095 1223   1781095    0    0  1050    700      0    357   1044  123   1
1782888 1224   1782888    2    7  1400    800      0   2983   1775  344   3
1784724 1225   1784724    2    3  1300   1025      0   3040   2086  496   5
1786038 1226   1786038    4    0  1000    500      0     90    504  134   0
1787804 1227   1787804    3    9  1650    250      0   4016   1032  268   1
1789519 1228   1789519    4   11  2000    700      0    410   1025  303   3
1791296 1229   1791296    1    0  1150   1150      0   3068    614  438   1
1793060 1230   1793060    0    0   800    250      0   3719   1611  231   1
1794716 1231   1794716    0    0   850    500      0   3995   2179  230   2
1795903 1232   1795903    0    0   750    450      0    252    557   2   0
1797497 1233   1797497   10   17  2100    625      0    669    764  250   2
1799185 1234   1799185    4    0  1100    500      0   5480   1524  303   2
1800830 1235   1800830    0    0  1100    100      0   5491    607  256   4
1802662 1236   1802662    1    0   900    425      0   1976    835  312   0
1804381 1237   1804381    0    0   850    250      0   3897   1405  122   1
1806017 1238   1806017    1   12  1450    500      0    166   1286  236   4
1807785 1239   1807785    2    8  1200    250      0   2833   1344  208   2
1809576 1240   1809576   13    2  1100    900   1050   3155    869  558   8
1811338 1241   1811338    1    2  1400    200      0   4370   1079  451   4
1813122 1242   1813122    0    0  1050    325      0   3893   1478  393   1
1814548 1243   1814548    0    0   600      0      0   3669    719  32   0
1816280 1244   1816280    1    8  1650    225      0   4048    618  465   2
1818102 1245   1818102   16    5  1300    200      0   3370   1355  218   1
1819467 1246   1819467    0    0  1250    450      0    419    427  311   0
1821190 1247   1821190    1   10  1250    300      0   3280   1311  342   3
1823005 1248   1823005    0    3  1050    750      0   3144    988  525   2
1824372 1249   1824372    0    0   750    800      0     71   1239  18   1
1825761 1250   1825761    2    0  1000    300      0    364    721  242   1
1827096 1251   1827096    0    0   750    350      0    551    625  327   1
1828811 1252   1828811   14    4  1800    700      0   5009    573  284   2
1830228 1253   1830228    0    0   700    600      0     59    697  166   1
1831946 1254   1831946    2   10  1200    400      0    447   1881  201   3
1833724 1255   1833724    0    0   850    350      0   2080   1579  252   1
1835459 1256   1835459    3    0  1150    250      0   1750    521  413   1
1837195 1257   1837195    3   12  1750    475      0   1702    680  186   3
1838655 1258   1838655    1    0  1100    100      0   1639    480  255   2
1840166 1259   1840166    3    0   750      0      0   4864   1433  223   4
1841768 1260   1841768    0    1  1000    850      0    103   1479  190   2
1843487 1261   1843487    6    8  1250    400      0   4651   1338  87   1
1844442 1262   1844442    0    0   600      0      0      0    590  107   1
1846277 1263   1846277    0    0  1000    525      0   2448   2006  506   4
1847644 1264   1847644    1    0   800    500      0    404    634  208   2
1849408 1265   1849408    0    0   750    450      0    268   1571  96   1
1851237 1266   1851237    0    0   700    350      0    641    904  137   0
1853078 1267   1853078    0    0   800    650      0    646   1586  219   1
1854905 1268   1854905    4    0   850    450      0   2566    853  421   3
1856675 1269   1856675    3    0  1100    675      0   4720   1185  770   4
1857217 1270   1857217   14    0   850    900   1050     41    226  79   0
1858575 1271   1858575    9    0  1000      0      0   4731    547  177   0
1860411 1272   1860411    2    1  1350    550      0    357   1998  341   5
1861738 1273   1861738    3    0   900     50      0   1254    593  181   0
1863517 1274   1863517    1    1  1350    250      0   2908   1879  371   5
1865241 1275   1865241    1    2  1050    500      0    485   1442  654   9
1866522 1276   1866522    0    0   700    150      0   2057    660  11   0
1868133 1277   1868133    1    4  1400    750      0     34   1338  139   1
1869502 1278   1869502    0    0   700     50      0   3480   1129  247   2
1871326 1279   1871326    2    1  1100    300      0   1276   2719  482   3
1872994 1280   1872994    0    0  1150      0      0   3935   1979  260   3
1874364 1281   1874364    2    0  1000      0      0    586    595  20   0
1876092 1282   1876092    5    2  1150    250      0   7086   1493  262   1
1877795 1283   1877795    0    0   950    725      0   1906   1302  111   1
1879326 1284   1879326    0    0  1000    575      0    902   1126  239   4
1881082 1285   1881082    0    0   800    400      0   1428   1003  282   2
1882891 1286   1882891    1    0  1250    350      0   1696   1064  499   4
1884337 1287   1884337    0    0  1050    800      0    111    574  90   0
1886142 1288   1886142    2    1  1200    650      0   4470   1097  224   3
1887738 1289   1887738    1    9  1200    500      0    872   1301  241   1
1888956 1290   1888956    0    0   800    500      0    207    548  487   1
1890688 1291   1890688    0    0  1050      0      0   4156   1093  256   1
1891247 1292   1891247   13    0   750   1000    900      1    272  55   0
1892827 1293   1892827    0    0  1100    250      0   3032    636  537   2
1894595 1294   1894595    1    0  1200    350      0    431    734  314   1
1896391 1295   1896391    0    0  1000    550      0   2959   1474  324   2
1898152 1296   1898152    2    0  1300    775      0    125    748  451   1
1899902 1297   1899902    0    0  1000    350      0    282    802  238   0
1901745 1298   1901745    1    0   850    525      0   4352    976  307   2
1903127 1299   1903127    3    0  1300      0      0   3781    416  219   1
1904278 1300   1904278   12    0  1300    450      0     22    316  237   1
1905820 1301   1905820    2    0  1250      0      0   2979    891  442   6
1907223 1302   1907223    0    0  1100    925      0    968    502  121   0
1908631 1303   1908631    0    0  1350    325      0    948    410  399   0
1910303 1304   1910303    4    0  1150    150      0   1882    856  138   1
1912122 1305   1912122    0    0  1300   1725      0   1510   1130  267   5
1913855 1306   1913855    1   21  1800    600      0   3844   1131  425   1
1914973 1307   1914973    0    0   600    150      0    862    597  646   1
1916455 1308   1916455    0    0   800    325      0   2104    688  300   0
1918122 1309   1918122    1    0   850    250      0   1543   1105  465   3
1919936 1310   1919936    3    3  1150    275      0   3640   1496  667   5
1921769 1311   1921769    3    2  1100   1050      0   2281   1496  573   3
1923362 1312   1923362    4    0  1350    900      0    497   1395  30   1
1925094 1313   1925094    0    1  1100    825      0   4197   1075  356   2
1926874 1314   1926874   13    4  1700    650      0   4554   1039  576   4
1928564 1315   1928564    2   17  1950   3650    925   2511   1680  238   3
1930314 1316   1930314    2    3  1350    650      0    595   1143  393   2
1931725 1317   1931725    0    0   750    300      0    459    676  144   0
1933336 1318   1933336    0    0  1100    375      0   2323    846  347   3
1934826 1319   1934826    0    0  1250    700      0   1307    489  129   0
1936663 1320   1936663    3    0  1100    650      0   4444    768  317   0
1938120 1321   1938120    1    0  1000    100      0   4080    642  228   0
1939448 1322   1939448    0    0   750    450      0     95   1496  57   2
1941220 1323   1941220    4    8  1450   2300      0   1314   1279  259   4
1942160 1324   1942160    8    0   850      0      0   4289    469   0   0
1943456 1325   1943456    5    0   600    100      0    841    679  111   0
1945278 1326   1945278    4    0  1100    250      0   1380    754  453   0
1946823 1327   1946823    1    2   900    900    800   3496   2095  193   2
1948507 1328   1948507    3   24  2150    800      0    994   1533  572   5
1949661 1329   1949661    0    0   700    500      0    201    610   2   0
1950912 1330   1950912    6    0  1300    600      0    378    453  168   0
1952383 1331   1952383    0    0  1000    600      0    623    522  88   1
1953781 1332   1953781    2    0  1250    475      0   1807    415  304   1
1955429 1333   1955429    8   11  2000    575      0   1707   1361  290   7
1957011 1334   1957011    1    0  1150     50      0   3351   1060  127   1
1958827 1335   1958827   12   13  1650   2675   2650   2944   2200  426   4
1960650 1336   1960650    3    9  1550    650      0    399   1133  294   3
1962042 1337   1962042    0    0  1150    500      0   1212    541  276   1
1963600 1338   1963600    0    0   950    425      0    637    981  404   3
1965272 1339   1965272    5    6  1500    475      0   2332   1212  245   2
1966631 1340   1966631    0    0   700    350      0      0    666  84   0
1968383 1341   1968383    0    0   850    100      0    514   1289  266   2
1970159 1342   1970159    2    0  1250    300      0    637    717  222   1
1972002 1343   1972002    4    0  1350    950      0   1169   1128  589   5
1973660 1344   1973660    0    0  1300    700      0   1372   2519  124   3
1974932 1345   1974932    0    0   600    150      0     50    651  243   3
1976728 1346   1976728    1    0  1450    100      0   2307    519  566   1
1978197 1347   1978197    0    0   950      0      0   1038    683  268   1
1979545 1348   1979545    0    0   950    600      0      1    578  236   0
1980903 1349   1980903    1    0   800    350      0    992    855  156   1
1982345 1350   1982345    0    0   800    600      0    484   1098  110   2
1984154 1351   1984154    1    3  1300    550      0    768   1877  330  24
1985957 1352   1985957    1    0  1300   1900    225    768    601  466   3
1987701 1353   1987701    1    1  1250    700      0   2745   1937  194   2
1989394 1354   1989394    0   12  1450    350      0    379   1168  156   2
1990779 1355   1990779    0    0   750    350      0    632    809  234   2
1992127 1356   1992127    0    0  1050    550      0     97    544  270   0
1993820 1357   1993820    1    2  1100    950      0   3911   1846  328   2
1995277 1358   1995277    0    0  1000    450      0    706    658  747   4
1996908 1359   1996908    1   12  1250    650      0   1399   1328  295   2
1998042 1360   1998042    1    0   750    800      0    290    577   4   0
1999815 1361   1999815    2    5  1000    100      0   3829   1525  322   2
2001133 1362   2001133    0    0   600      0      0    442    667  660   2
2002673 1363   2002673    0    0   850    225      0   2293    654  152   1
2004483 1364   2004483   10    1  1200    250      0   5177   1233  405   6
2006101 1365   2006101    0    0   900    675      0    297   1937  227   2
2007075 1366   2007075    0    0   600    200      0     69    593  242   2
2008817 1367   2008817    3    0  1100    625      0   2835    747  394   3
2010447 1368   2010447    0    0   950    150      0   4567   1037  190   1
2011898 1369   2011898    0    0   800    200      0   3657    684  49   0
2013415 1370   2013415    2    0  1000    475      0   3049    701  374   2
2015164 1371   2015164    0    0  1100    200      0    181   1395  362   4
2016994 1372   2016994    0    0  1000    300      0   1638   1290  283   2
2018632 1373   2018632    7   25  2600    300      0   6517   1020  282   2
2019279 1374   2019279   19    0  1050    900   1125      7    189  153   0
2020680 1375   2020680    0    0   950    275      0    765    599  220   2
2022507 1376   2022507    1    5  1500    950      0   3127   1817  298   5
2024295 1377   2024295    5    5  1400    700      0    530   2925  615   6
2026066 1378   2026066    1    0   650      0      0    335    921  705   6
2027884 1379   2027884    6    3  1250    600      0   1767   1122  457   4
2029270 1380   2029270    0    0  1050    300      0   1284    500  277   1
2031049 1381   2031049    3    9  1250    325      0   2467   1727  282   2
2032834 1382   2032834    0    0   700    250      0   1408    904  85   0
2034578 1383   2034578    3   13  1850    450      0    801    940  165   1
2036313 1384   2036313    0    2   800    325      0   1963   1542  285   2
2037611 1385   2037611    0    0   750      0      0   1120    647  39   0
2039420 1386   2039420    1    0  1050    475      0   3409    815  504   1
2041206 1387   2041206    0    0  1200    200      0   3443   2158  357   4
2042719 1388   2042719    0    0  1150     50      0   1406    603  197   0
2044167 1389   2044167    1    0   900    100      0    869    651  174   1
2045898 1390   2045898    0    1   700   1350    475   1179   1662  149   1
2047607 1391   2047607    1    6  1000    200      0   2271   1475  106   1
2048919 1392   2048919    0    0   800      0      0   1693   1235  51   1
2050658 1393   2050658    5    0  1650    900      0    610    366  498   4
2052176 1394   2052176    3    0  1100     50      0   3716    995  134   1
2053930 1395   2053930    0   10  1400    400      0   1341   2000  203   2
2055288 1396   2055288   12    0  1200    850      0    217    491  353   2
2056185 1397   2056185   15    0   750      0      0      4      3   0   0
2057871 1398   2057871    0    1  1200    725      0   3184   1211  441   3
2059527 1399   2059527    0    0  1800    100      0   7694    430  434   3
2061006 1400   2061006    0    0   950    250      0    640    626  440   0
2062674 1401   2062674    1    0  1050   1000      0    173    603  297   2
2064490 1402   2064490    7   20  2400    550      0   6795   2257  370   6
2065904 1403   2065904    3    0   850      0      0    517    650  67   0
2067746 1404   2067746    3    0  1100    525      0   1419   2023  500   3
2069493 1405   2069493    4    0  1250    500      0   2500    588  478   4
2070875 1406   2070875    2    0  1050    400      0   1635    625  364   1
2072370 1407   2072370    0    0  1050    200      0   1123   1012  276   1
2073891 1408   2073891    0    0   850     50      0   1147    876  244   2
2075743 1409   2075743    7    1  1200    350      0   1256   1433  402   2
2077044 1410   2077044    0    0   650    700      0     60    649   4   0
2078733 1411   2078733    3    3  1150    325      0   2679   1294  224   1
2080225 1412   2080225    1    0  1750    300      0   2072    312  221   0
2081403 1413   2081403    0    0   800    300      0    352    584   4   0
2082237 1414   2082237   12    3   950   1175   1125    655    428  119   1
2083925 1415   2083925    3   15  1650   1275      0   1317   1227  282   3
2085553 1416   2085553    0    0   900    350      0    216    802  487   2
2087371 1417   2087371    2    6  1350    350      0   1232   1002  336   2
2089033 1418   2089033    0    0   800    350      0   1580   2155  244   2
2090717 1419   2090717    4   13  1800    200      0   3401   1147  186   2
2092005 1420   2092005    1    0   850    200      0    219    590  134   0
2093026 1421   2093026   15    0   750      0      0      0      9   0   0
2094843 1422   2094843    1    0  1000    450      0   1685   1114  436   1
2096366 1423   2096366    0    0   800    225      0   1483   1136  287   1
2098110 1424   2098110    0    3   950    600      0    422   1126  461   1
2099489 1425   2099489    0    0   700      0      0   2062    628  556   1
2101229 1426   2101229    1    0   950    350      0    274   1520  140   1
2102757 1427   2102757    0    0   650    150      0    348   1083  74   1
2104109 1428   2104109    1    0  1050    500      0     32    536  178   0
2105439 1429   2105439    3    0  1000    400      0    458    561  183   0
2107055 1430   2107055    0    0   600    200      0   1582   2283  124   2
2108874 1431   2108874    0    0  1200    500      0    931   1194  256   1
2110621 1432   2110621    4    0   900    325      0   4258   1158  337   1
2111839 1433   2111839    0    0   850    600      0   1268   1035  89   1
2113639 1434   2113639    0    0  1150    250    400   2844    751  395   0
2115189 1435   2115189    0    0   750      0      0   1633    787  331   1
2116994 1436   2116994    4    0  1150    150      0   4350    751  234   0
2118801 1437   2118801    1    0  1100    500      0   2621    985  541   3
2120030 1438   2120030    0    0   700    300      0    206    593   2   0
2121507 1439   2121507    0    0   750    150      0    707    750  319   3
2123161 1440   2123161    3    9  1500    350      0   3100    962  119   1
2125015 1441   2125015    1    2   950    500      0   1887   1973  490   5
2126352 1442   2126352    0    0   800      0      0   1572    592  208   1
2127644 1443   2127644    1    0  1200    425      0   2006    488  114   0
2129188 1444   2129188    1    0  1000    250      0   1181    984  310   2
2131004 1445   2131004    5    0   950    400      0   1399    819  306   0
2132756 1446   2132756    0    5  1350    375      0   4073   1790  341   4
2134136 1447   2134136    0    0   700      0      0   2774    690  42   0
2135909 1448   2135909    1    0  1400      0      0   4199   1051  286   4
2137292 1449   2137292    1    0  1050     50      0   3019    593  302   0
2138996 1450   2138996    0    0  1150    525      0   1073    599  440   4
2140415 1451   2140415    0    0   700     50      0    203    677  266   0
2142110 1452   2142110    0    1   950   1025      0   4012   1380  392   2
